,country,lat,long,date,value_confirmed,iso_code,region_code,subregion_code,int_region-code,value_deaths,value_recovered
24519,Angola,-11.2027,17.8739,2020-05-09,43,AGO,2.0,202.0,17.0,2,13
24520,China,35.7518,104.2861,2020-05-09,139,CHN,142.0,30.0,,2,137
24521,Peru,-9.19,-75.0152,2020-05-09,65015,PER,19.0,419.0,5.0,1814,20246
24522,Austria,47.5162,14.5501,2020-05-09,15833,AUT,150.0,155.0,,615,13928
24523,Netherlands,12.1784,-68.2385,2020-05-09,6,BES,19.0,419.0,29.0,0,0
24524,Bahamas,25.025885,-78.035889,2020-05-09,92,BHS,19.0,419.0,29.0,11,37
24525,Monaco,43.7333,7.4167,2020-05-10,96,MCO,150.0,155.0,,4,82
24526,Burkina Faso,12.2383,-1.5616,2020-05-10,751,BFA,2.0,202.0,11.0,49,577
24527,Antigua and Barbuda,17.0608,-61.7964,2020-05-10,25,ATG,19.0,419.0,29.0,3,19
24528,Thailand,15.870032,100.992541,2020-05-10,3009,THA,142.0,35.0,,56,2794
24529,China,26.0789,117.9874,2020-05-10,356,CHN,142.0,30.0,,1,354
24530,Botswana,-22.3285,24.6849,2020-05-10,23,BWA,2.0,202.0,18.0,1,12
24531,Nigeria,9.082,8.6753,2020-05-10,4399,NGA,2.0,202.0,11.0,143,778
24532,Uganda,1.373333,32.290275,2020-05-10,121,UGA,2.0,202.0,14.0,0,55
24533,United Kingdom,19.3133,-81.2546,2020-05-10,81,CYM,19.0,419.0,29.0,1,41
24534,Lebanon,33.8547,35.8623,2020-05-10,845,LBN,142.0,145.0,,26,234
24535,France,46.2276,2.2137,2020-05-10,175027,FRA,150.0,155.0,,26341,55062
24536,Oman,21.512583,55.92325500000001,2020-05-10,3399,OMN,142.0,145.0,,17,1117
24537,Italy,41.87194,12.56738,2020-05-10,219070,ITA,150.0,39.0,,30560,105186
24538,China,35.7518,104.2861,2020-05-10,139,CHN,142.0,30.0,,2,137
24539,China,30.9756,112.2707,2020-05-10,68134,CHN,142.0,30.0,,4512,63616
24540,Holy See,41.9029,12.4534,2020-05-10,12,VAT,150.0,39.0,,0,2
24541,Luxembourg,49.8153,6.1296,2020-05-10,3886,LUX,150.0,155.0,,101,3586
24542,Uruguay,-32.5228,-55.7658,2020-05-10,707,URY,19.0,419.0,5.0,19,517
24543,Chile,-35.6751,-71.543,2020-05-10,33855,CHL,19.0,419.0,5.0,312,13112
24544,China,31.6927,88.0924,2020-05-10,1,CHN,142.0,30.0,,0,1
24545,Liechtenstein,47.14,9.55,2020-05-10,82,LIE,150.0,155.0,,1,81
24546,China,22.3,114.2,2020-05-10,1047,HKG,142.0,30.0,,4,982
24547,Australia,-12.4634,130.8456,2020-05-10,29,AUS,9.0,53.0,,0,27
24548,Angola,-11.2027,17.8739,2020-05-10,45,AGO,2.0,202.0,17.0,2,13
24549,Singapore,1.2833,103.8333,2020-05-10,23336,SGP,142.0,35.0,,20,2721
24550,Ghana,7.9465,-1.0232,2020-05-10,4263,GHA,2.0,202.0,11.0,22,378
24551,France,-17.6797,149.4068,2020-05-10,60,PYF,9.0,61.0,,0,56
24552,Australia,-27.4698,153.0251,2020-05-10,1045,AUS,9.0,53.0,,6,1021
24553,Belarus,53.7098,27.9534,2020-05-10,22973,BLR,150.0,151.0,,131,6406
24554,France,16.265,-61.551,2020-05-10,154,GLP,19.0,419.0,29.0,13,104
24555,Nicaragua,12.865416,-85.207229,2020-05-10,16,NIC,19.0,419.0,13.0,5,7
24556,China,30.6171,102.7103,2020-05-10,561,CHN,142.0,30.0,,3,558
24557,Romania,45.9432,24.9668,2020-05-10,15362,ROU,150.0,151.0,,961,7051
24558,China,37.5777,112.2922,2020-05-10,198,CHN,142.0,30.0,,0,197
24559,Norway,60.472,8.4689,2020-05-10,8105,NOR,150.0,154.0,,219,32
24560,Dominica,15.415,-61.371,2020-05-10,16,DMA,19.0,419.0,29.0,0,15
24561,Cabo Verde,16.5388,-23.0418,2020-05-10,246,CPV,2.0,202.0,11.0,2,56
24562,Cuba,21.521757,-77.78116700000002,2020-05-10,1766,CUB,19.0,419.0,29.0,77,1193
24563,Ecuador,-1.8312,-78.1834,2020-05-10,29559,ECU,19.0,419.0,5.0,2127,3433
24564,Suriname,3.9193,-56.0278,2020-05-10,10,SUR,19.0,419.0,5.0,1,9
24565,Iran,32.427908,53.68804599999999,2020-05-10,107603,IRN,142.0,34.0,,6640,86143
24566,Kenya,-0.0236,37.9062,2020-05-10,672,KEN,2.0,202.0,14.0,32,239
24567,Netherlands,12.1696,-68.99,2020-05-10,16,CUW,19.0,419.0,29.0,1,14
24568,Australia,-37.8136,144.9631,2020-05-10,1496,AUS,9.0,53.0,,18,1346
24569,China,37.8957,114.9042,2020-05-10,1276,CHN,142.0,30.0,,22,321
24570,France,3.9339,-53.1258,2020-05-10,144,GUF,19.0,419.0,5.0,1,122
24571,South Africa,-30.5595,22.9375,2020-05-10,10015,ZAF,2.0,202.0,18.0,194,4173
24572,Honduras,15.2,-86.2419,2020-05-10,1972,HND,19.0,419.0,13.0,108,203
24573,Dominican Republic,18.7357,-70.1627,2020-05-10,10347,DOM,19.0,419.0,29.0,388,2763
24574,Barbados,13.1939,-59.5432,2020-05-10,84,BRB,19.0,419.0,29.0,7,57
24575,Morocco,31.7917,-7.0926,2020-05-10,6063,MAR,2.0,15.0,,188,2554
24576,Latvia,56.8796,24.6032,2020-05-10,939,LVA,150.0,154.0,,18,464
24577,"Korea, South",35.90775700000001,127.766922,2020-05-10,10909,KOR,142.0,30.0,,256,9632
24578,Finland,61.92411,25.748151,2020-05-10,5962,FIN,150.0,154.0,,267,4000
24579,Sao Tome and Principe,0.1864,6.6131,2020-05-10,208,STP,2.0,202.0,17.0,5,4
24580,Australia,-31.9505,115.8605,2020-05-10,552,AUS,9.0,53.0,,9,536
24581,Panama,8.538,-80.7821,2020-05-10,8448,PAN,19.0,419.0,13.0,244,4687
24582,Peru,-9.19,-75.0152,2020-05-10,67307,PER,19.0,419.0,5.0,1889,21349
24583,China,39.3054,117.323,2020-05-10,191,CHN,142.0,30.0,,3,186
24584,Ethiopia,9.145,40.4897,2020-05-10,239,ETH,2.0,202.0,14.0,5,99
24585,North Macedonia,41.6086,21.7453,2020-05-10,1642,MKD,150.0,39.0,,91,1136
24586,Mexico,23.6345,-102.5528,2020-05-10,35022,MEX,19.0,419.0,13.0,3465,21824
24587,United Kingdom,55.3781,-3.4360000000000004,2020-05-10,210645,GBR,150.0,154.0,,31392,0
24588,Guatemala,15.7835,-90.2308,2020-05-10,1052,GTM,19.0,419.0,13.0,26,110
24589,Burma,21.9162,95.956,2020-05-10,180,MMR,142.0,35.0,,6,72
24590,Zambia,-13.133897,27.849332,2020-05-10,267,ZMB,2.0,202.0,14.0,7,117
24591,Eswatini,-26.5225,31.4659,2020-05-10,172,SWZ,2.0,202.0,18.0,2,27
24592,Taiwan*,23.7,121.0,2020-05-10,440,TWN,142.0,30.0,,6,366
24593,Jordan,31.24,36.51,2020-05-10,540,JOR,142.0,145.0,,9,389
24594,Afghanistan,33.93911,67.709953,2020-05-10,4402,AFG,142.0,34.0,,120,558
24595,Togo,8.6195,0.8248,2020-05-10,174,TGO,2.0,202.0,11.0,11,89
24596,Iceland,64.9631,-19.0208,2020-05-10,1801,ISL,150.0,154.0,,10,1773
24597,China,37.2692,106.1655,2020-05-10,75,CHN,142.0,30.0,,0,75
24598,Trinidad and Tobago,10.6918,-61.2225,2020-05-10,116,TTO,19.0,419.0,29.0,8,107
24599,Australia,-42.8821,147.3272,2020-05-10,227,AUS,9.0,53.0,,13,182
24600,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-10,17,VCT,19.0,419.0,29.0,0,9
24601,Australia,-34.9285,138.6007,2020-05-10,439,AUS,9.0,53.0,,4,434
24602,China,19.1959,109.7453,2020-05-10,168,CHN,142.0,30.0,,6,162
24603,Indonesia,-0.7893,113.9213,2020-05-10,14032,IDN,142.0,35.0,,973,2698
24604,Cote d'Ivoire,7.54,-5.5471,2020-05-10,1700,CIV,2.0,202.0,11.0,21,794
24605,China,32.9711,119.455,2020-05-10,653,CHN,142.0,30.0,,0,653
24606,Bolivia,-16.2902,-63.5887,2020-05-10,2556,BOL,19.0,419.0,5.0,118,273
24607,Libya,26.3351,17.228331,2020-05-10,64,LBY,2.0,15.0,,3,24
24608,Colombia,4.5709,-74.2973,2020-05-10,11063,COL,19.0,419.0,5.0,463,2705
24609,Niger,17.607789,8.081666,2020-05-10,821,NER,2.0,202.0,11.0,46,624
24610,France,-21.1151,55.5364,2020-05-10,436,REU,2.0,202.0,14.0,0,354
24611,Brunei,4.5353,114.7277,2020-05-10,141,BRN,142.0,35.0,,1,134
24612,Gambia,13.4432,-15.3101,2020-05-10,20,GMB,2.0,202.0,11.0,1,9
24613,United Kingdom,49.3723,-2.3644,2020-05-10,545,,150.0,154.0,,41,447
24614,Netherlands,18.0425,-63.0548,2020-05-10,76,SXM,19.0,419.0,29.0,15,46
24615,China,30.0572,107.874,2020-05-10,579,CHN,142.0,30.0,,6,573
24616,Lesotho,-29.61,28.2336,2020-05-10,0,LSO,2.0,202.0,18.0,0,0
24617,China,29.1832,120.0934,2020-05-10,1268,CHN,142.0,30.0,,1,1267
24618,Belize,17.1899,-88.4976,2020-05-10,18,BLZ,19.0,419.0,13.0,2,16
24619,Burundi,-3.3731,29.9189,2020-05-10,15,BDI,2.0,202.0,14.0,1,7
24620,Pakistan,30.3753,69.3451,2020-05-10,32081,PAK,142.0,34.0,,706,8555
24621,France,-12.8275,45.166244,2020-05-10,1023,MYT,2.0,202.0,14.0,11,492
24622,Croatia,45.1,15.2,2020-05-10,2187,HRV,150.0,39.0,,90,1764
24623,Sweden,60.128161,18.643501,2020-05-10,26846,SWE,150.0,154.0,,3678,0
24624,Bahrain,26.0275,50.55,2020-05-10,4941,BHR,142.0,145.0,,8,2070
24625,Mongolia,46.8625,103.8467,2020-05-10,42,MNG,142.0,30.0,,0,14
24626,Djibouti,11.8251,42.5903,2020-05-10,1210,DJI,2.0,202.0,14.0,3,847
24627,Portugal,39.3999,-8.2245,2020-05-10,27581,PRT,150.0,39.0,,1135,2549
24628,China,35.7452,95.9956,2020-05-10,18,CHN,142.0,30.0,,0,18
24629,Malawi,-13.2543,34.3015,2020-05-10,56,MWI,2.0,202.0,14.0,3,14
24630,Gabon,-0.8037,11.6094,2020-05-10,661,GAB,2.0,202.0,17.0,8,110
24631,Algeria,28.0339,1.6596,2020-05-10,5723,DZA,2.0,15.0,,502,2678
24632,Somalia,5.152149,46.199616,2020-05-10,1054,SOM,2.0,202.0,14.0,51,118
24633,Namibia,-22.9576,18.4904,2020-05-10,16,NAM,2.0,202.0,18.0,0,11
24634,China,23.3417,113.4244,2020-05-10,1589,CHN,142.0,30.0,,8,1577
24635,Armenia,40.0691,45.0382,2020-05-10,3313,ARM,142.0,145.0,,45,1325
24636,Denmark,61.8926,-6.9118,2020-05-10,187,FRO,150.0,154.0,,0,187
24637,Mali,17.570692,-3.996166000000001,2020-05-10,704,MLI,2.0,202.0,11.0,38,351
24638,Netherlands,12.1784,-68.2385,2020-05-10,6,BES,19.0,419.0,29.0,0,0
24639,Poland,51.9194,19.1451,2020-05-10,15996,POL,150.0,151.0,,800,5698
24640,MS Zaandam,0.0,0.0,2020-05-10,9,,,,,2,0
24641,China,44.0935,113.9448,2020-05-10,208,CHN,142.0,30.0,,1,187
24642,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-10,15,KNA,19.0,419.0,29.0,0,14
24643,Serbia,44.0165,21.0059,2020-05-10,10032,SRB,150.0,39.0,,215,2732
24644,US,40.0,-100.0,2020-05-10,1334685,USA,19.0,21.0,,82612,216169
24645,Benin,9.3077,2.3158,2020-05-10,319,BEN,2.0,202.0,11.0,2,62
24646,Saint Lucia,13.9094,-60.9789,2020-05-10,18,LCA,19.0,419.0,29.0,0,17
24647,Zimbabwe,-19.015438,29.154857,2020-05-10,36,ZWE,2.0,202.0,14.0,4,9
24648,Japan,36.204824,138.252924,2020-05-10,15824,JPN,142.0,30.0,,666,8127
24649,Costa Rica,9.7489,-83.7534,2020-05-10,792,CRI,19.0,419.0,13.0,7,501
24650,United Kingdom,54.2361,-4.5481,2020-05-10,330,IMN,150.0,154.0,,23,271
24651,Slovenia,46.1512,14.9955,2020-05-10,1457,SVN,150.0,39.0,,102,256
24652,Venezuela,6.4238,-66.5897,2020-05-10,414,VEN,19.0,419.0,5.0,10,193
24653,India,20.593684,78.96288,2020-05-10,67161,IND,142.0,34.0,,2212,20969
24654,Kyrgyzstan,41.20438,74.766098,2020-05-10,1002,KGZ,142.0,143.0,,12,675
24655,Albania,41.1533,20.1683,2020-05-10,868,ALB,150.0,39.0,,31,650
24656,Moldova,47.4116,28.3699,2020-05-10,4927,MDA,150.0,151.0,,169,1958
24657,China,40.1824,116.4142,2020-05-10,593,CHN,142.0,30.0,,9,568
24658,Paraguay,-23.4425,-58.4438,2020-05-10,713,PRY,19.0,419.0,5.0,10,165
24659,Rwanda,-1.9403,29.8739,2020-05-10,284,RWA,2.0,202.0,14.0,0,140
24660,Montenegro,42.708678000000006,19.37439,2020-05-10,324,MNE,150.0,39.0,,9,290
24661,Cambodia,11.55,104.9167,2020-05-10,122,KHM,142.0,35.0,,0,120
24662,Azerbaijan,40.1431,47.5769,2020-05-10,2519,AZE,142.0,145.0,,32,1650
24663,China,43.6661,126.1923,2020-05-10,127,CHN,142.0,30.0,,1,105
24664,United Kingdom,32.3078,-64.7505,2020-05-10,118,BMU,19.0,21.0,,7,64
24665,Equatorial Guinea,1.6508,10.2679,2020-05-10,439,GNQ,2.0,202.0,17.0,4,13
24666,Tajikistan,38.861,71.2761,2020-05-10,612,TJK,142.0,143.0,,20,0
24667,France,46.8852,-56.3159,2020-05-10,1,SPM,19.0,21.0,,0,0
24668,United Kingdom,-51.7963,-59.5236,2020-05-10,13,FLK,19.0,419.0,5.0,0,13
24669,Bulgaria,42.7339,25.4858,2020-05-10,1965,BGR,150.0,151.0,,91,444
24670,Denmark,71.7069,-42.6043,2020-05-10,11,GRL,19.0,21.0,,0,11
24671,United Kingdom,18.4207,-64.64,2020-05-10,7,VGB,19.0,419.0,29.0,1,4
24672,China,23.8298,108.7881,2020-05-10,254,CHN,142.0,30.0,,2,252
24673,Congo (Kinshasa),-4.0383,21.7587,2020-05-10,991,COD,2.0,202.0,17.0,41,136
24674,Bhutan,27.5142,90.4336,2020-05-10,7,BTN,142.0,34.0,,0,5
24675,Tunisia,33.886917,9.537499,2020-05-10,1032,TUN,2.0,15.0,,45,700
24676,China,41.2956,122.6085,2020-05-10,147,CHN,142.0,30.0,,2,144
24677,Bahamas,25.025885,-78.035889,2020-05-10,92,BHS,19.0,419.0,29.0,11,37
24678,Qatar,25.3548,51.1839,2020-05-10,22520,QAT,142.0,145.0,,14,2753
24679,Australia,-33.8688,151.2093,2020-05-10,3053,AUS,9.0,53.0,,44,2517
24680,Uzbekistan,41.377491,64.585262,2020-05-10,2418,UZB,142.0,143.0,,10,1881
24681,France,18.0708,-63.0501,2020-05-10,39,MAF,19.0,419.0,29.0,3,30
24682,Sri Lanka,7.873054,80.77179699999998,2020-05-10,863,LKA,142.0,34.0,,9,321
24683,El Salvador,13.7942,-88.8965,2020-05-10,889,SLV,19.0,419.0,13.0,17,293
24684,Liberia,6.4280550000000005,-9.429499,2020-05-10,199,LBR,2.0,202.0,11.0,20,79
24685,Senegal,14.4974,-14.4524,2020-05-10,1709,SEN,2.0,202.0,11.0,19,650
24686,Diamond Princess,0.0,0.0,2020-05-10,712,,,,,13,651
24687,China,22.1667,113.55,2020-05-10,45,MAC,142.0,30.0,,0,41
24688,Comoros,-11.6455,43.3333,2020-05-10,11,COM,2.0,202.0,14.0,1,0
24689,Lithuania,55.1694,23.8813,2020-05-10,1479,LTU,150.0,154.0,,50,828
24690,Sudan,12.8628,30.2176,2020-05-10,1365,SDN,2.0,15.0,,70,149
24691,Estonia,58.5953,25.0136,2020-05-10,1739,EST,150.0,154.0,,60,750
24692,Jamaica,18.1096,-77.2975,2020-05-10,502,JAM,19.0,419.0,29.0,9,90
24693,Australia,-35.4735,149.0124,2020-05-10,107,AUS,9.0,53.0,,3,104
24694,Austria,47.5162,14.5501,2020-05-10,15871,AUT,150.0,155.0,,618,13991
24695,West Bank and Gaza,31.9522,35.2332,2020-05-10,375,PSE,142.0,145.0,,2,263
24696,Switzerland,46.8182,8.2275,2020-05-10,30305,CHE,150.0,155.0,,1833,26600
24697,Georgia,42.3154,43.3569,2020-05-10,635,GEO,142.0,145.0,,10,309
24698,Ireland,53.1424,-7.6921,2020-05-10,22996,IRL,150.0,154.0,,1458,17110
24699,Eritrea,15.1794,39.7823,2020-05-10,39,ERI,2.0,202.0,14.0,0,37
24700,Sierra Leone,8.460555000000001,-11.779889,2020-05-10,307,SLE,2.0,202.0,11.0,18,67
24701,China,26.8154,106.8748,2020-05-10,147,CHN,142.0,30.0,,2,145
24702,France,17.9,-62.8333,2020-05-10,6,BLM,19.0,419.0,29.0,0,6
24703,China,27.614,115.7221,2020-05-10,937,CHN,142.0,30.0,,1,936
24704,Central African Republic,6.6111,20.9394,2020-05-10,143,CAF,2.0,202.0,17.0,0,10
24705,Congo (Brazzaville),-0.228,15.8277,2020-05-10,274,COG,2.0,202.0,17.0,10,33
24706,Ukraine,48.3794,31.1656,2020-05-10,15232,UKR,150.0,151.0,,391,3060
24707,Iraq,33.223191,43.679291,2020-05-10,2767,IRQ,142.0,145.0,,109,1734
24708,Malta,35.9375,14.3754,2020-05-10,496,MLT,150.0,39.0,,5,433
24709,Guyana,4.860416000000002,-58.93018000000001,2020-05-10,104,GUY,19.0,419.0,5.0,10,35
24710,Turkey,38.9637,35.2433,2020-05-10,138657,TUR,142.0,145.0,,3786,92691
24711,New Zealand,-40.9006,174.886,2020-05-10,1497,NZL,9.0,53.0,,21,1386
24712,Cyprus,35.1264,33.4299,2020-05-10,898,CYP,142.0,145.0,,16,401
24713,China,31.8257,117.2264,2020-05-10,991,CHN,142.0,30.0,,6,985
24714,China,27.6104,111.7088,2020-05-10,1019,CHN,142.0,30.0,,4,1015
24715,Haiti,18.9712,-72.2852,2020-05-10,182,HTI,19.0,419.0,29.0,15,17
24716,Saudi Arabia,23.885942,45.079162,2020-05-10,39048,SAU,142.0,145.0,,246,11457
24717,France,14.6415,-61.0242,2020-05-10,186,MTQ,19.0,419.0,29.0,14,83
24718,Denmark,56.2639,9.5018,2020-05-10,10429,DNK,150.0,154.0,,529,8217
24719,Brazil,-14.235,-51.9253,2020-05-10,162699,BRA,19.0,419.0,5.0,11123,64957
24720,United Kingdom,18.2206,-63.0686,2020-05-10,3,AIA,19.0,419.0,29.0,0,3
24721,Greece,39.0742,21.8243,2020-05-10,2716,GRC,150.0,39.0,,151,1374
24722,China,41.1129,85.2401,2020-05-10,76,CHN,142.0,30.0,,3,73
24723,Guinea,9.9456,-9.6966,2020-05-10,2146,GIN,2.0,202.0,11.0,11,714
24724,Netherlands,12.5211,-69.9683,2020-05-10,101,ABW,19.0,419.0,29.0,3,89
24725,Maldives,3.2028,73.2207,2020-05-10,835,MDV,142.0,34.0,,3,29
24726,Belgium,50.8333,4.469936,2020-05-10,53081,BEL,150.0,155.0,,8656,13642
24727,Tanzania,-6.369028,34.888822,2020-05-10,509,TZA,2.0,202.0,14.0,21,183
24728,Kazakhstan,48.0196,66.9237,2020-05-10,5090,KAZ,142.0,143.0,,31,1941
24729,Mauritania,21.0079,-10.9408,2020-05-10,8,MRT,2.0,202.0,11.0,1,6
24730,Hungary,47.1625,19.5033,2020-05-10,3263,HUN,150.0,151.0,,413,933
24731,Nepal,28.1667,84.25,2020-05-10,110,NPL,142.0,34.0,,0,31
24732,Fiji,-17.7134,178.065,2020-05-10,18,FJI,9.0,54.0,,0,14
24733,Chad,15.4542,18.7322,2020-05-10,322,TCD,2.0,202.0,17.0,31,53
24734,Bangladesh,23.685,90.3563,2020-05-10,14657,BGD,142.0,34.0,,228,2650
24735,Netherlands,52.1326,5.2913,2020-05-10,42627,NLD,150.0,155.0,,5440,0
24736,San Marino,43.9424,12.4578,2020-05-10,628,SMR,150.0,39.0,,41,126
24737,Kosovo,42.602636,20.902977,2020-05-10,870,RKS,150.0,39.0,,28,653
24738,Bosnia and Herzegovina,43.9159,17.6791,2020-05-10,2117,BIH,150.0,39.0,,107,1106
24739,Argentina,-38.4161,-63.6167,2020-05-10,6034,ARG,19.0,419.0,5.0,305,1757
24740,Andorra,42.5063,1.5218,2020-05-10,755,AND,150.0,39.0,,48,550
24741,Seychelles,-4.6796,55.492,2020-05-10,11,SYC,2.0,202.0,14.0,0,10
24742,United Kingdom,36.1408,-5.3536,2020-05-10,146,GIB,150.0,39.0,,0,143
24743,Guinea-Bissau,11.8037,-15.1804,2020-05-10,726,GNB,2.0,202.0,11.0,3,26
24744,Western Sahara,24.2155,-12.8858,2020-05-10,6,ESH,2.0,15.0,,0,5
24745,Slovakia,48.669,19.699,2020-05-10,1457,SVK,150.0,151.0,,26,941
24746,China,35.1917,108.8701,2020-05-10,308,CHN,142.0,30.0,,3,294
24747,United Kingdom,21.69400000000001,-71.7979,2020-05-10,12,TCA,19.0,419.0,29.0,1,8
24748,China,36.3427,118.1498,2020-05-10,788,CHN,142.0,30.0,,7,777
24749,Papua New Guinea,-6.314993,143.95555,2020-05-10,8,PNG,9.0,54.0,,0,8
24750,Benin,9.3077,2.3158,2020-05-11,319,BEN,2.0,202.0,11.0,2,62
24751,Japan,36.204824,138.252924,2020-05-11,15861,JPN,142.0,30.0,,685,8293
24752,Jamaica,18.1096,-77.2975,2020-05-11,505,JAM,19.0,419.0,29.0,9,90
24753,France,-17.6797,149.4068,2020-05-11,60,PYF,9.0,61.0,,0,56
24754,San Marino,43.9424,12.4578,2020-05-11,628,SMR,150.0,39.0,,41,130
24755,France,-21.1151,55.5364,2020-05-11,436,REU,2.0,202.0,14.0,0,354
24756,China,22.3,114.2,2020-05-11,1047,HKG,142.0,30.0,,4,985
24757,Latvia,56.8796,24.6032,2020-05-11,946,LVA,150.0,154.0,,18,464
24758,Bolivia,-16.2902,-63.5887,2020-05-11,2831,BOL,19.0,419.0,5.0,122,299
24759,US,40.0,-100.0,2020-05-11,1354141,USA,19.0,21.0,,83626,232733
24760,Eritrea,15.1794,39.7823,2020-05-11,39,ERI,2.0,202.0,14.0,0,38
24761,Kosovo,42.602636,20.902977,2020-05-11,884,RKS,150.0,39.0,,28,655
24762,Uruguay,-32.5228,-55.7658,2020-05-11,711,URY,19.0,419.0,5.0,19,523
24763,Libya,26.3351,17.228331,2020-05-11,64,LBY,2.0,15.0,,3,28
24764,Argentina,-38.4161,-63.6167,2020-05-11,6278,ARG,19.0,419.0,5.0,314,1837
24765,Suriname,3.9193,-56.0278,2020-05-11,10,SUR,19.0,419.0,5.0,1,9
24766,China,41.2956,122.6085,2020-05-11,147,CHN,142.0,30.0,,2,144
24767,Bahamas,25.025885,-78.035889,2020-05-11,93,BHS,19.0,419.0,29.0,11,39
24768,United Kingdom,54.2361,-4.5481,2020-05-11,330,IMN,150.0,154.0,,23,271
24769,Australia,-33.8688,151.2093,2020-05-11,3053,AUS,9.0,53.0,,44,2543
24770,Kazakhstan,48.0196,66.9237,2020-05-11,5207,KAZ,142.0,143.0,,32,2074
24771,Rwanda,-1.9403,29.8739,2020-05-11,285,RWA,2.0,202.0,14.0,0,150
24772,Estonia,58.5953,25.0136,2020-05-11,1741,EST,150.0,154.0,,61,751
24773,Slovenia,46.1512,14.9955,2020-05-11,1460,SVN,150.0,39.0,,102,256
24774,China,39.3054,117.323,2020-05-11,191,CHN,142.0,30.0,,3,186
24775,China,40.1824,116.4142,2020-05-11,593,CHN,142.0,30.0,,9,571
24776,Chile,-35.6751,-71.543,2020-05-11,35052,CHL,19.0,419.0,5.0,323,13605
24777,Costa Rica,9.7489,-83.7534,2020-05-11,801,CRI,19.0,419.0,13.0,7,517
24778,Ireland,53.1424,-7.6921,2020-05-11,23135,IRL,150.0,154.0,,1467,17110
24779,Zimbabwe,-19.015438,29.154857,2020-05-11,36,ZWE,2.0,202.0,14.0,4,9
24780,Venezuela,6.4238,-66.5897,2020-05-11,422,VEN,19.0,419.0,5.0,10,205
24781,Australia,-31.9505,115.8605,2020-05-11,553,AUS,9.0,53.0,,9,536
24782,China,32.9711,119.455,2020-05-11,653,CHN,142.0,30.0,,0,653
24783,Mauritania,21.0079,-10.9408,2020-05-11,8,MRT,2.0,202.0,11.0,1,6
24784,Nepal,28.1667,84.25,2020-05-11,134,NPL,142.0,34.0,,0,33
24785,Cote d'Ivoire,7.54,-5.5471,2020-05-11,1730,CIV,2.0,202.0,11.0,21,818
24786,North Macedonia,41.6086,21.7453,2020-05-11,1664,MKD,150.0,39.0,,91,1200
24787,Indonesia,-0.7893,113.9213,2020-05-11,14265,IDN,142.0,35.0,,991,2881
24788,Fiji,-17.7134,178.065,2020-05-11,18,FJI,9.0,54.0,,0,14
24789,China,19.1959,109.7453,2020-05-11,168,CHN,142.0,30.0,,6,162
24790,Saint Lucia,13.9094,-60.9789,2020-05-11,18,LCA,19.0,419.0,29.0,0,17
24791,Australia,-34.9285,138.6007,2020-05-11,439,AUS,9.0,53.0,,4,434
24792,Liechtenstein,47.14,9.55,2020-05-11,82,LIE,150.0,155.0,,1,81
24793,Qatar,25.3548,51.1839,2020-05-11,23623,QAT,142.0,145.0,,14,2840
24794,Chad,15.4542,18.7322,2020-05-11,322,TCD,2.0,202.0,17.0,31,53
24795,Georgia,42.3154,43.3569,2020-05-11,638,GEO,142.0,145.0,,11,317
24796,Bangladesh,23.685,90.3563,2020-05-11,15691,BGD,142.0,34.0,,239,2902
24797,Australia,-42.8821,147.3272,2020-05-11,227,AUS,9.0,53.0,,13,182
24798,Cabo Verde,16.5388,-23.0418,2020-05-11,260,CPV,2.0,202.0,11.0,2,58
24799,Trinidad and Tobago,10.6918,-61.2225,2020-05-11,116,TTO,19.0,419.0,29.0,8,107
24800,United Kingdom,21.69400000000001,-71.7979,2020-05-11,12,TCA,19.0,419.0,29.0,1,8
24801,Dominica,15.415,-61.371,2020-05-11,16,DMA,19.0,419.0,29.0,0,15
24802,Guinea,9.9456,-9.6966,2020-05-11,2146,GIN,2.0,202.0,11.0,11,714
24803,Norway,60.472,8.4689,2020-05-11,8132,NOR,150.0,154.0,,224,32
24804,China,37.2692,106.1655,2020-05-11,75,CHN,142.0,30.0,,0,75
24805,Romania,45.9432,24.9668,2020-05-11,15588,ROU,150.0,151.0,,982,7245
24806,Central African Republic,6.6111,20.9394,2020-05-11,143,CAF,2.0,202.0,17.0,0,10
24807,France,17.9,-62.8333,2020-05-11,6,BLM,19.0,419.0,29.0,0,6
24808,China,35.7518,104.2861,2020-05-11,139,CHN,142.0,30.0,,2,137
24809,Portugal,39.3999,-8.2245,2020-05-11,27679,PRT,150.0,39.0,,1144,2549
24810,China,27.6104,111.7088,2020-05-11,1019,CHN,142.0,30.0,,4,1015
24811,Kyrgyzstan,41.20438,74.766098,2020-05-11,1016,KGZ,142.0,143.0,,12,688
24812,Seychelles,-4.6796,55.492,2020-05-11,11,SYC,2.0,202.0,14.0,0,10
24813,West Bank and Gaza,31.9522,35.2332,2020-05-11,375,PSE,142.0,145.0,,2,301
24814,China,27.614,115.7221,2020-05-11,937,CHN,142.0,30.0,,1,936
24815,France,14.6415,-61.0242,2020-05-11,187,MTQ,19.0,419.0,29.0,14,83
24816,Switzerland,46.8182,8.2275,2020-05-11,30344,CHE,150.0,155.0,,1845,26800
24817,Finland,61.92411,25.748151,2020-05-11,5984,FIN,150.0,154.0,,271,4000
